qid,docno,label,iteration
44,2004.jasis_journal-ir0volumeA55A7.1,1,0
44,1977.sigirjournals_journal-ir0volumeA12A2.0,1,0
44,2002.ntcir_workshop-2002.59,1,0
44,2017.trec_conference-2017.21,1,0
45,2018.wwwconf_conference-2018.188,0,0
45,2015.sigirconf_conference-2015.55,0,0
45,2021.wwwconf_conference-2021.128,0,0
45,2018.wwwjournals_journal-ir0volumeA21A1.6,1,0
45,2014.sigirconf_workshop-2014pir.5,1,0
45,2014.wwwconf_conference-2014.21,1,0
45,2017.tois_journal-ir0volumeA35A4.14,1,0
45,2013.wwwconf_conference-2013.18,1,0
45,2020.wwwjournals_journal-ir0volumeA23A4.7,0,0
45,2017.wwwconf_conference-2017.18,1,0
45,2020.wwwconf_conference-2020.154,1,0
45,2015.wwwconf_conference-2015c.30,1,0
45,2018.wwwjournals_journal-ir0volumeA21A1.5,0,0
45,2017.tois_journal-ir0volumeA35A4.10,1,0
45,2014.wwwconf_conference-2014c.155,0,0
45,2020.tweb_journal-ir0volumeA14A3.4,1,0
45,2018.wwwconf_conference-2018.144,0,0
45,2016.wwwconf_conference-2016.119,1,0
45,2019.wwwconf_conference-2019.152,0,0
45,2012.cikm_conference-2012.180,0,0
45,2018.wwwconf_conference-2018.56,0,0
45,2016.wwwconf_conference-2016c.45,0,0
45,2021.wsdm_conference-2021.114,0,0
45,2017.wwwconf_conference-2017.20,1,0
45,2016.airs_conference-2016.15,0,0
46,2005.ntcir_workshop-2005.76,0,0
46,2006.clef_workshop-2006w.110,0,0
46,2012.trec_conference-2012.73,0,0
46,2010.clef_workshop-2010w.104,1,0
46,2003.trec_conference-2003.68,1,0
46,2013.trec_conference-2013.23,1,0
46,2013.sigirjournals_journal-ir0volumeA47A2.13,0,0
46,2005.clef_workshop-2005w.96,1,0
46,2010.trec_conference-2010.51,1,0
46,2007.clef_workshop-2007.43,0,0
46,2020.clef_conference-2020w.205,0,0
46,2014.sigirconf_workshop-2014erd.10,1,0
46,2009.clef_workshop-20092.32,1,0
46,2002.trec_conference-2002.83,1,0
46,2007.clef_workshop-2007w.112,1,0
46,2011.sigirjournals_journal-ir0volumeA45A1.4,0,0
46,2011.trec_conference-2011.102,0,0
46,2005.clef_workshop-2005w.97,0,0
46,2004.clef_workshop-2004w.62,1,0
46,2012.jasis_journal-ir0volumeA63A11.15,0,0
46,2006.clef_workshop-2006w.111,1,0
46,2003.clef_workshop-2003w.53,1,0
46,2015.trec_conference-2015.70,1,0
47,2012.airs_conference-2012.25,0,0
47,2018.sigirconf_workshop-2018ecom.9,0,0
47,2017.cikm_conference-2017.229,1,0
47,2016.sigirconf_conference-2016.50,1,0
47,2019.spire_conference-2019.4,1,0
47,2013.sigirconf_conference-2013.164,0,0
47,2019.wwwconf_conference-2019.217,1,0
47,2018.sigirconf_workshop-2018ecom.14,1,0
47,2020.wsdm_conference-2020.13,0,0
47,2018.sigirconf_workshop-2018ecom.5,0,0
47,2019.sigirconf_workshop-2019ecom.19,1,0
47,2017.sigirconf_conference-2017.50,0,0
47,2014.wwwconf_conference-2014c.42,0,0
47,2018.sigirconf_conference-2018.230,0,0
47,2011.wwwconf_workshop-2011ldow.14,0,0
47,2020.sigirconf_conference-2020.65,0,0
47,2017.sigirconf_conference-2017.251,0,0
47,2012.cikm_conference-2012.362,0,0
47,2018.sigirconf_workshop-2018ecom.23,0,0
47,2011.sigirconf_conference-2011.10,0,0
47,2020.wwwconf_conference-2020c.44,0,0
47,2006.cikm_conference-2006.64,0,0
47,2018.sigirconf_conference-2018.39,1,0
47,2018.sigirconf_workshop-2018ecom.10,0,0
47,2006.ipm_journal-ir0volumeA42A4.12,0,0
47,2017.cikm_conference-2017.302,1,0
47,2008.wwwconf_workshop-2008l.7,0,0
47,2018.sigirconf_workshop-2018ecom.6,0,0
47,2016.clef_conference-2016.14,0,0
47,2020.sigirconf_conference-2020.364,0,0
47,2019.tois_journal-ir0volumeA37A2.5,0,0
47,2011.cikm_conference-2011.281,0,0
47,2019.wsdm_conference-2019.50,1,0
47,2018.sigirconf_workshop-2018ecom.12,0,0
48,2005.wwwconf_conference-2005si.15,1,0
48,2011.sigirconf_conference-2011.188,0,0
48,2003.wwwconf_conference-2003p.79,0,0
48,2006.jasis_journal-ir0volumeA57A10.5,0,0
48,2019.ipm_journal-ir0volumeA56A4.0,0,0
48,2013.wwwconf_conference-2013.73,0,0
48,2003.wwwconf_conference-2003p.30,0,0
48,2008.wwwconf_conference-2008.169,1,0
48,2012.cikm_conference-2012.308,0,0
48,2010.spire_conference-2010.0,1,0
48,2021.wwwconf_conference-2021c.80,1,0
48,1998.wwwjournals_journal-ir0volumeA1A1.3,0,0
48,2008.wwwconf_conference-2008.205,1,0
48,2016.wwwconf_conference-2016.59,0,0
48,2008.wwwconf_conference-2008.132,1,0
48,2004.wwwconf_conference-2004.1,1,0
48,2007.wwwconf_conference-2007.203,0,0
48,2004.wwwconf_conference-2004.3,1,0
48,2013.wwwconf_conference-2013c.138,0,0
48,2008.wwwconf_conference-2008.38,0,0
48,2010.jasis_journal-ir0volumeA61A3.9,0,0
48,2005.tois_journal-ir0volumeA23A4.3,0,0
48,2005.wwwconf_workshop-2004webdyn.11,1,0
48,2005.sigirconf_conference-2005.23,1,0
48,2014.wwwconf_conference-2014c.160,0,0
48,2003.wwwconf_conference-2003.70,1,0
48,2005.cikm_conference-2005.139,1,0
48,2006.wwwconf_conference-2006.147,0,0
48,2008.wwwconf_conference-2008.70,0,0
48,2016.wsdm_conference-2016.14,0,0
48,2003.wwwconf_workshop-2002webdyn.1,1,0
49,2005.ipm_journal-ir0volumeA41A4.10,0,0
49,2011.sigirconf_conference-2011.102,0,0
49,2006.cikm_conference-2006.13,1,0
49,2011.wwwconf_conference-2011c.106,0,0
49,2013.wsdm_conference-2013.13,0,0
49,2020.ecir_workshop-2020siirh.6,0,0
49,2020.ecir_workshop-2020siirh.1,0,0
49,2019.ecir_conference-20191.22,0,0
49,2013.wwwconf_conference-2013.62,0,0
49,2005.wwwconf_conference-2005.26,0,0
49,2013.clef_conference-2013.7,0,0
49,1995.ipm_journal-ir0volumeA31A1.2,0,0
49,2015.tois_journal-ir0volumeA33A4.1,1,0
49,2019.ecir_conference-20191.44,0,0
49,2019.ipm_journal-ir0volumeA56A3.2,0,0
49,2002.jasis_journal-ir0volumeA53A11.7,0,0
49,2015.wwwjournals_journal-ir0volumeA18A4.8,0,0
49,2010.sigirjournals_journal-ir0volumeA44A2.20,0,0
49,2010.ipm_journal-ir0volumeA46A3.3,0,0
49,2013.clef_workshop-2013bioasq.8,0,0
49,2015.ipm_journal-ir0volumeA51A2.8,0,0
49,2004.cikm_conference-2004.59,0,0
49,2013.ictir_conference-2013.21,1,0
49,1991.ipm_journal-ir0volumeA27A6.2,0,0
49,2006.sigirconf_conference-2006.49,0,0
49,2013.wsdm_conference-2013.9,0,0
49,1995.jasis_journal-ir0volumeA46A8.0,0,0
49,1980.jasis_journal-ir0volumeA31A4.9,0,0
49,2013.clef_workshop-2013bioasq.1,0,0
49,2006.sigirconf_conference-2006.86,1,0
49,1998.sigirconf_conference-98.74,0,0
49,2010.cikm_conference-2010.49,0,0
49,2013.clef_workshop-2013bioasq.5,0,0
49,1981.sigirconf_conference-81.10,1,0
49,2018.ecir_conference-2018.43,0,0
49,2019.ecir_conference-20191.9,0,0
49,2013.clef_workshop-2013bioasq.7,0,0
49,1973.jasis_journal-ir0volumeA24A5.0,0,0
50,1999.cikm_conference-99.35,1,0
50,1999.cikm_conference-99.48,1,0
50,2013.sigirjournals_journal-ir0volumeA47A1.8,1,0
50,2013.wsdm_conference-2013.13,1,0
50,2015.wwwjournals_journal-ir0volumeA18A3.4,1,0
50,2008.ipm_journal-ir0volumeA44A2.23,1,0
50,1993.cikm_conference-93.5,1,0
50,2015.wwwconf_conference-2015c.137,1,0
50,2018.wsdm_conference-2018.104,0,0
50,2017.wwwconf_conference-2017.83,1,0
50,2003.tois_journal-ir0volumeA21A3.0,1,0
50,2008.wwwconf_conference-2008.134,1,0
50,2017.wsdm_conference-2017.72,0,0
50,2019.wsdm_conference-2019.33,0,0
50,2016.wsdm_conference-2016.15,1,0
50,2007.cikm_conference-2007.41,1,0
50,2019.wsdm_conference-2019.47,0,0
50,2001.cikm_conference-2001.29,1,0
50,2003.tois_journal-ir0volumeA21A4.2,1,0
50,2018.cikm_conference-2018.168,1,0
50,2008.tweb_journal-ir0volumeA2A1.5,1,0
50,2013.cikm_workshop-2013ueo.7,1,0
50,2008.ipm_journal-ir0volumeA44A6.3,1,0
50,2018.wsdm_conference-2018.21,0,0
50,2001.cikm_conference-2001.28,1,0
50,1995.sigirconf_conference-95.5,1,0
50,2013.cikm_conference-2013.311,1,0
50,2019.wsdm_conference-2019.37,0,0
50,2006.cikm_conference-2006.71,1,0
50,2011.cikm_conference-2011.397,1,0
50,2008.cikm_conference-2008.57,1,0
50,2005.cikm_conference-2005.150,1,0
50,2019.wsdm_conference-2019.8,1,0
50,2010.wwwconf_conference-2010.91,1,0
50,2019.wsdm_conference-2019.83,0,0
50,2013.cikm_workshop-2013ueo.0,0,0
51,2015.cikm_conference-2015.100,1,0
51,2005.cikm_conference-2005.161,1,0
51,2016.cikm_conference-2016.204,0,0
51,2013.cikm_conference-2013.169,0,0
51,2017.wwwconf_conference-2017.47,0,0
51,2013.dir_workshop-2013.3,0,0
51,2017.clef_conference-2017w.10,1,0
51,2014.cikm_workshop-2014esair.8,0,0
51,2000.cikm_conference-2000.28,0,0
51,1999.sigirconf_conference-99.9,1,0
51,2018.cikm_conference-2018.125,0,0
51,2008.cikm_conference-2008.8,0,0
51,2004.ntcir_workshop-2004.61,1,0
51,2013.wsdm_conference-2013.72,1,0
51,2016.cikm_conference-2016.18,1,0
51,2014.cikm_workshop-2014esair.12,0,0
51,2013.ntcir_conference-2013.74,0,0
51,2007.wwwconf_conference-2007.14,0,0
51,2004.cikm_conference-2004.52,0,0
51,2019.ipm_journal-ir0volumeA56A3.0,0,0
51,2016.clef_conference-2016w.23,0,0
51,2013.clef_conference-2013w.98,0,0
51,2010.cikm_workshop-2010smuc.11,1,0
51,1992.sigirconf_conference-92.14,1,0
51,2016.tweb_journal-ir0volumeA10A2.0,0,0
51,2002.cikm_conference-2002.16,0,0
51,2004.cikm_conference-2004.55,1,0
51,2018.cikm_conference-2018.190,0,0
51,2013.ipm_journal-ir0volumeA49A2.10,0,0
51,2013.clef_conference-2013w.34,0,0
51,2015.airs_conference-2015.33,0,0
51,2004.airs_conference-2004.20,1,0
51,2019.tois_journal-ir0volumeA37A1.0,0,0
51,2017.wwwconf_conference-2017.109,0,0
51,2003.tois_journal-ir0volumeA21A1.2,0,0
52,2008.wwwjournals_journal-ir0volumeA11A4.0,0,0
52,2015.wsdm_conference-2015.8,1,0
52,2008.cikm_conference-2008.30,0,0
52,2014.wsdm_conference-2014.79,0,0
52,2020.ecir_workshop-2020siirh.6,0,0
52,2015.ecir_workshop-2015mrdm.9,0,0
52,2020.ecir_workshop-2020siirh.1,0,0
52,2019.ecir_conference-20191.22,1,0
52,2007.sigirconf_conference-2007.86,1,0
52,2015.ictir_conference-2015.38,1,0
52,2019.wsdm_conference-2019.6,1,0
52,2010.wsdm_conference-2010.38,0,0
52,2008.cikm_conference-2008.69,1,0
52,2008.sigirconf_conference-2008.179,0,0
52,2013.cikm_conference-2013.240,1,0
52,2016.cikm_conference-2016.133,1,0
52,2011.wsdm_conference-2011.81,0,0
52,2017.wwwjournals_journal-ir0volumeA20A1.3,1,0
52,2003.wwwconf_conference-2003.11,1,0
52,2013.clef_workshop-2013bioasq.8,1,0
52,2005.cikm_conference-2005.157,1,0
52,2016.wwwconf_conference-2016.24,0,0
52,2016.wwwjournals_journal-ir0volumeA19A6.1,0,0
52,2011.cikm_conference-2011.42,0,0
52,2009.ipm_journal-ir0volumeA45A2.9,0,0
52,2012.cikm_conference-2012.98,0,0
52,2015.ecir_workshop-2015mrdm.7,1,0
52,2011.sigirconf_conference-2011.58,1,0
52,2013.clef_workshop-2013bioasq.1,0,0
52,2015.tois_journal-ir0volumeA33A4.3,1,0
52,2018.tist_journal-ir0volumeA9A5.9,0,0
52,2004.wwwconf_conference-2004at.94,0,0
52,2010.tois_journal-ir0volumeA29A1.1,1,0
52,2010.sigirconf_conference-2010.215,1,0
52,2013.clef_workshop-2013bioasq.5,0,0
52,2010.wsdm_conference-2010.16,0,0
52,2013.clef_workshop-2013bioasq.7,1,0
52,2012.wwwconf_conference-2012.41,1,0
52,2011.tweb_journal-ir0volumeA5A4.1,1,0
52,2016.ipm_journal-ir0volumeA52A3.7,0,0
53,2016.sigirconf_conference-2016.30,1,0
53,2005.airs_conference-2005.4,0,0
53,2012.sigirconf_conference-2012.27,1,0
53,2011.wwwconf_conference-2011.52,1,0
53,2020.ecir_workshop-2020siirh.1,0,0
53,2015.airs_conference-2015.2,1,0
53,2008.wwwjournals_journal-ir0volumeA11A2.0,1,0
53,2008.wwwconf_conference-2008.40,1,0
53,2014.ecir_conference-2014.30,1,0
53,2005.wwwconf_conference-2005.26,1,0
53,2019.wsdm_conference-2019.6,1,0
53,2015.airs_conference-2015.3,1,0
53,2014.sigirconf_conference-2014.207,1,0
53,2017.cikm_conference-2017.72,1,0
53,2007.cikm_conference-2007.81,0,0
53,2004.airs_conference-2004.7,1,0
53,2008.wsdm_conference-2008.12,1,0
53,2018.wsdm_conference-2018.52,1,0
53,2008.sigirconf_conference-2008.20,1,0
53,2019.ecir_conference-20191.23,1,0
53,2000.tois_journal-ir0volumeA18A2.0,1,0
53,2010.wwwconf_conference-2010.32,1,0
53,2011.sigirconf_conference-2011.58,1,0
53,2013.clef_workshop-2013bioasq.1,0,0
53,2011.cikm_conference-2011.57,1,0
53,2010.airs_conference-2010.31,0,0
53,2009.airs_conference-2009.34,0,0
53,2010.cikm_conference-2010.128,1,0
53,2012.ipm_journal-ir0volumeA48A5.1,0,0
53,2013.clef_workshop-2013bioasq.7,0,0
53,2009.wwwconf_conference-2009.41,1,0
53,2014.airs_conference-2014.19,0,0
54,2011.cikm_conference-2011.246,1,0
54,2018.tois_journal-ir0volumeA36A3.7,1,0
54,2012.sigirconf_conference-2012.213,1,0
54,2013.sigirjournals_journal-ir0volumeA47A1.8,0,0
54,2008.cikm_conference-2008.64,1,0
54,2013.wsdm_conference-2013.13,0,0
54,2011.wsdm_conference-2011.48,0,0
54,2011.sigirconf_conference-2011.217,0,0
54,2017.wsdm_conference-2017.15,0,0
54,2010.wsdm_conference-2010.43,0,0
54,2016.ipm_journal-ir0volumeA52A6.12,0,0
54,2016.wsdm_conference-2016.15,0,0
54,2015.wwwconf_conference-2015c.217,0,0
54,2009.sigirconf_workshop-2009uiir.4,1,0
54,2010.wsdm_conference-2010.5,0,0
54,2010.tweb_journal-ir0volumeA4A2.2,1,0
54,2006.wwwconf_conference-2006.194,1,0
54,2010.wsdm_conference-2010.19,0,0
54,2016.tois_journal-ir0volumeA35A2.0,0,0
54,2013.wsdm_conference-2013.89,1,0
54,2008.cikm_conference-2008.50,1,0
54,2016.wwwjournals_journal-ir0volumeA19A3.6,0,0
54,2017.wsdm_conference-2017.96,0,0
54,2009.sigirconf_workshop-2009uiir.5,0,0
54,2013.cikm_workshop-2013ueo.7,1,0
54,2002.wwwconf_conference-2002.32,0,0
54,2009.cikm_conference-2009.161,0,0
54,2012.wwwconf_conference-2012c.106,1,0
54,2003.sigirconf_conference-2003.86,1,0
54,2004.cikm_conference-2004.14,1,0
54,2017.wsdm_conference-2017.19,0,0
54,2009.cikm_conference-2009.281,0,0
54,2019.wsdm_conference-2019.110,0,0
54,2009.wsdm_workshop-2009wscd.2,0,0
54,2011.sigirconf_conference-2011.82,0,0
54,2019.wsdm_conference-2019.50,0,0
54,2010.wwwconf_conference-2010.91,0,0
54,2009.sigirconf_workshop-2009uiir.7,0,0
54,2011.sigirconf_conference-2011.7,0,0
55,2011.cikm_conference-2011.250,0,0
55,2013.cikm_conference-2013.169,0,0
55,2017.ictir_conference-2017.52,1,0
55,2018.sigirconf_conference-2018.180,1,0
55,2006.sigirconf_conference-2006.90,0,0
55,2007.sigirconf_conference-2007.214,0,0
55,2013.cikm_conference-2013.147,0,0
55,2011.sigirconf_conference-2011.117,1,0
55,2018.ictir_conference-2018.36,1,0
55,2015.sigirconf_conference-2015.116,0,0
55,2019.trec_conference-2019.26,0,0
55,2006.trec_conference-2006.34,0,0
55,2020.ecir_conference-20202.4,1,0
55,2016.cikm_conference-2016.180,0,0
55,2012.trec_conference-2012.15,1,0
55,2019.fire_conference-2019w.7,1,0
55,2011.sigirconf_conference-2011.121,1,0
55,2015.ictir_conference-2015.54,0,0
55,2005.ipm_journal-ir0volumeA41A2.4,1,0
55,2011.sigirconf_conference-2011.20,1,0
55,2009.cikm_conference-2009.247,0,0
55,2012.wwwconf_workshop-2012tempweb.3,1,0
55,2015.trec_conference-2015.70,0,0
56,2016.wwwconf_conference-2016.82,1,0
56,2014.sigirconf_conference-2014.40,0,0
56,2019.wwwjournals_journal-ir0volumeA22A2.17,1,0
56,2013.wwwconf_conference-2013c.133,1,0
56,2015.fire_workshop-2015w.20,1,0
56,2010.cikm_conference-2010.240,0,0
56,1985.tois_journal-ir0volumeA3A2.5,1,0
56,2016.fire_conference-2016w.53,0,0
56,2000.clef_workshop-2000.0,0,0
56,2004.ipm_journal-ir0volumeA40A6.4,1,0
56,2017.tois_journal-ir0volumeA35A3.10,1,0
56,1995.sigirjournals_journal-ir0volumeA29A2.2,1,0
56,2019.ipm_journal-ir0volumeA56A4.14,0,0
56,2007.wwwconf_conference-2007.6,0,0
56,2016.wsdm_conference-2016.92,0,0
56,2018.ecir_conference-2018.70,0,0
56,2010.clef_workshop-2010w.61,0,0
56,2005.wwwconf_conference-2005.49,0,0
56,2020.cikm_conference-2020.67,1,0
56,2011.cikm_conference-2011.257,0,0
56,2008.wwwconf_conference-2008.233,1,0
56,2020.wsdm_conference-2020.120,0,0
56,2017.clef_conference-2017.9,1,0
56,2014.ipm_journal-ir0volumeA50A5.12,0,0
56,1973.sigirconf_conference-73.4,1,0
56,2011.ipm_journal-ir0volumeA47A4.4,1,0
56,1983.sigirconf_conference-83.4,0,0
56,1985.tois_journal-ir0volumeA3A2.1,1,0
56,2020.wsdm_workshop-2020privatenlp.0,0,0
56,2007.sigirconf_conference-2007.3,1,0
56,2016.sigirconf_conference-2016.1,0,0
56,1982.sigirjournals_journal-ir0volumeA17A3.3,0,0
56,2017.sigirconf_conference-2017.255,1,0
56,2018.sigirconf_conference-2018.88,0,0
56,2000.cikm_conference-2000.57,0,0
57,2020.sigirconf_conference-2020.279,1,0
57,2007.sigirconf_conference-2007.68,1,0
57,2013.sigirconf_conference-2013.18,0,0
57,2003.spire_conference-2003.11,0,0
57,2004.spire_conference-2004.15,1,0
57,2017.sigirjournals_journal-ir0volumeA51A2.3,0,0
57,2012.sigirconf_conference-2012.220,0,0
57,2015.ictir_conference-2015.38,1,0
57,2021.wsdm_conference-2021.148,0,0
57,1993.cikm_conference-93.22,0,0
57,2004.sigirconf_conference-2004.14,1,0
57,2013.cikm_conference-2013.240,1,0
57,2005.trec_conference-2005.27,1,0
57,2019.ipm_journal-ir0volumeA56A3.22,1,0
57,2012.trec_conference-2012.60,1,0
57,2001.sigirconf_conference-2001.55,0,0
57,2018.sigirconf_conference-2018.141,0,0
57,2010.cikm_conference-2010.109,1,0
57,2000.cikm_conference-2000.29,1,0
57,2005.ipm_journal-ir0volumeA41A5.11,0,0
57,2015.ictir_conference-2015.44,0,0
57,2011.sigirjournals_journal-ir0volumeA45A2.15,0,0
57,1993.sigirconf_conference-93.14,1,0
57,2004.sigirconf_conference-2004.13,1,0
57,2013.ipm_journal-ir0volumeA49A4.8,1,0
57,2010.tois_journal-ir0volumeA28A1.0,0,0
57,2008.ipm_journal-ir0volumeA44A5.1,0,0
57,2011.sigirconf_conference-2011.58,1,0
57,2015.tois_journal-ir0volumeA33A4.3,1,0
57,2011.cikm_conference-2011.406,0,0
57,1999.cikm_conference-99.17,0,0
57,2011.cikm_workshop-2011pikm.2,0,0
57,1986.sigirconf_conference-86.31,0,0
57,2007.sigirconf_conference-2007.88,0,0
57,2010.sigirconf_conference-2010.123,0,0
57,1998.sigirconf_conference-98.42,0,0
57,2008.cikm_conference-2008.45,0,0
57,2005.sigirconf_conference-2005.35,0,0
57,2006.sigirconf_conference-2006.57,0,0
58,2012.wsdm_conference-2012.73,0,0
58,2017.wsdm_conference-2017.1,0,0
58,2014.wwwconf_conference-2014c.40,1,0
58,2010.tois_journal-ir0volumeA28A2.0,1,0
58,2013.sigirconf_conference-2013.184,1,0
58,2011.wsdm_conference-2011.48,0,0
58,2018.wsdm_conference-2018.97,0,0
58,2006.wwwconf_conference-2006.116,0,0
58,2007.wwwconf_conference-HeMLYW07.0,0,0
58,2006.wwwconf_conference-2006.135,0,0
58,2012.wwwconf_workshop-2012dec3d.8,0,0
58,2003.sigirconf_conference-2003.102,0,0
58,2011.wwwconf_conference-2011c.115,1,0
58,2016.sigirconf_conference-2016.224,1,0
58,1999.cikm_conference-99.28,0,0
58,2012.wwwconf_conference-2012.42,0,0
58,2015.wsdm_conference-2015.50,1,0
58,2012.wwwconf_workshop-2012dec3d.6,0,0
58,2005.wwwconf_conference-2005.8,0,0
58,2015.wwwjournals_journal-ir0volumeA18A3.0,0,0
58,2014.tois_journal-ir0volumeA32A4.5,0,0
58,2012.tweb_journal-ir0volumeA6A4.0,0,0
58,2015.wsdm_conference-2015.25,0,0
58,2008.wwwconf_conference-2008.201,1,0
58,2012.wsdm_conference-2012.45,0,0
58,2008.ipm_journal-ir0volumeA44A6.3,0,0
58,2006.ipm_journal-ir0volumeA42A5.16,0,0
58,2009.cikm_conference-2009.1,0,0
58,2009.cikm_conference-2009.46,0,0
58,2015.wsdm_conference-2015.58,0,0
58,2014.sigirconf_conference-2014.216,1,0
58,2015.wsdm_conference-2015.26,0,0
58,2017.sigirconf_workshop-2017ecom.10,1,0
58,2010.sigirconf_conference-2010.74,0,0
58,2004.sigirconf_conference-2004.129,0,0
58,2007.ipm_journal-ir0volumeA43A3.4,0,0
58,2012.wwwconf_workshop-2012dec3d.9,0,0
58,2019.wsdm_conference-2019.110,0,0
58,2015.wwwconf_conference-2015.2,1,0
58,2010.ipm_journal-ir0volumeA46A3.4,0,0
58,2006.wwwjournals_journal-ir0volumeA9A4.1,0,0
58,2005.wwwconf_conference-2005si.46,0,0
59,2006.ipm_journal-ir0volumeA42A4.0,1,0
59,2013.wwwconf_conference-2013c.238,0,0
59,2017.tist_journal-ir0volumeA9A1.9,0,0
59,2007.ipm_journal-ir0volumeA43A4.11,0,0
59,2018.wwwjournals_journal-ir0volumeA21A1.3,1,0
59,2018.wwwconf_conference-2018c.69,0,0
59,2014.wwwconf_conference-2014c.218,0,0
59,2018.tweb_journal-ir0volumeA12A1.5,0,0
59,2009.wwwconf_conference-2009.27,0,0
59,2019.tweb_journal-ir0volumeA13A2.1,0,0
59,2011.tweb_journal-ir0volumeA5A2.1,0,0
59,2016.ipm_journal-ir0volumeA52A6.8,0,0
59,2010.wwwconf_conference-2010.4,0,0
60,2017.airs_conference-2017.16,0,0
60,2005.clef_workshop-2005w.119,0,0
60,1991.sigirconf_conference-91.24,1,0
60,2016.ictir_conference-2016.32,1,0
60,2016.ictir_conference-2016.7,0,0
60,2013.sigirconf_conference-2013.125,0,0
60,2016.ictir_conference-2016.2,1,0
60,2012.ipm_journal-ir0volumeA48A1.9,1,0
60,2001.sigirconf_workshop-2001w1.0,0,0
60,2018.sigirjournals_journal-ir0volumeA52A2.22,1,0
60,2012.sigirconf_conference-2012.220,0,0
60,2015.ictir_conference-2015.8,0,0
60,2010.sigirjournals_journal-ir0volumeA44A2.15,1,0
60,2005.sigirconf_conference-2005.9,1,0
60,1997.sigirconf_conference-97.33,0,0
60,2015.ictir_conference-2015.28,0,0
60,2011.tois_journal-ir0volumeA29A2.0,1,0
60,2016.ictir_conference-2016.16,0,0
60,2010.sigirjournals_journal-ir0volumeA44A2.20,0,0
60,2018.sigirconf_conference-2018.223,0,0
60,2020.sigirconf_conference-2020.301,1,0
60,2010.sigirjournals_journal-ir0volumeA44A2.14,0,0
60,2016.ictir_conference-2016.20,0,0
60,2017.ictir_conference-2017.57,0,0
60,2018.chiir_conference-2018.33,0,0
60,2013.ictir_conference-2013.10,1,0
60,2015.sigirconf_conference-2015.56,1,0
60,2003.sigirconf_conference-2003.73,0,0
60,2015.ictir_conference-2015.9,0,0
60,2006.airs_conference-2006.36,0,0
60,2019.ictir_conference-2019.39,0,0
60,2016.sigirconf_conference-2016.36,0,0
60,2004.airs_conference-2004.26,0,0
60,2014.sigirconf_conference-2014.222,0,0
60,2005.sigirconf_conference-2005.64,0,0
60,2014.cikm_conference-2014.9,0,0
60,2018.ictir_conference-2018.10,0,0
60,2012.sigirjournals_journal-ir0volumeA46A1.9,0,0
60,2015.ictir_conference-2015.2,0,0
60,2020.sigirconf_conference-2020.360,0,0
60,2016.sigirconf_conference-2016.211,0,0
60,2020.sigirconf_conference-2020.5,1,0
60,2013.ictir_conference-2013.3,0,0
60,2013.ictir_conference-2013.19,0,0
60,2017.trec_conference-2017.21,1,0
61,2018.sigirconf_workshop-2018birndl.5,1,0
61,2014.wsdm_conference-2014.79,1,0
61,2003.sigirconf_conference-2003.65,0,0
61,2012.cikm_conference-2012.57,1,0
61,2012.ecir_conference-2012.49,1,0
61,2012.spire_conference-2012.33,1,0
61,2010.airs_conference-2010.21,1,0
61,2012.ipm_journal-ir0volumeA48A5.11,0,0
61,2009.sigirconf_conference-2009.21,1,0
61,2017.ecir_conference-2017.4,0,0
61,1996.tois_journal-ir0volumeA14A2.1,1,0
61,2007.cikm_conference-2007.133,1,0
61,2016.wwwjournals_journal-ir0volumeA19A3.1,0,0
61,2011.cikm_conference-2011.313,1,0
61,2012.sigirconf_conference-2012.38,1,0
61,2011.tois_journal-ir0volumeA29A4.2,1,0
61,2011.cikm_conference-2011.348,1,0
61,2016.tweb_journal-ir0volumeA10A3.0,1,0
61,2004.airs_conference-2004.13,1,0
61,1999.tois_journal-ir0volumeA17A2.2,0,0
61,2012.spire_conference-2012.30,1,0
61,2018.tist_journal-ir0volumeA9A6.1,1,0
61,2016.ipm_journal-ir0volumeA52A6.9,1,0
61,2003.spire_conference-2003.18,1,0
61,2015.wwwjournals_journal-ir0volumeA18A2.6,1,0
61,2012.spire_conference-2012.1,1,0
61,2008.spire_conference-2008.16,1,0
61,2017.ictir_conference-2017.57,1,0
61,2011.sigirconf_conference-2011.13,1,0
61,2018.wsdm_conference-2018.6,1,0
61,2011.sigirconf_conference-2011.227,1,0
61,2004.trec_conference-2004.41,1,0
61,2012.sigirconf_conference-2012.64,1,0
61,2019.wwwjournals_journal-ir0volumeA22A3.19,1,0
61,2014.sigirconf_conference-2014.50,1,0
61,2012.wsdm_conference-2012.50,1,0
61,2004.trec_conference-2004.8,1,0
61,2016.wsdm_conference-2016.10,0,0
61,2019.wwwjournals_journal-ir0volumeA22A2.25,1,0
61,2002.cikm_conference-2002.69,1,0
61,1981.sigirconf_conference-81.6,1,0
61,2013.ictir_conference-2013.3,1,0
61,2017.spire_conference-2017.18,0,0
61,2006.spire_conference-2006.23,0,0
61,2005.airs_conference-2005.63,1,0
61,2005.cikm_conference-2005.126,1,0
62,2013.cikm_conference-2013.52,1,0
62,2007.wwwconf_conference-2007.30,1,0
62,2011.wsdm_conference-2011.60,1,0
62,2010.cikm_workshop-2010smuc.7,1,0
62,2008.tweb_journal-ir0volumeA2A1.1,1,0
62,2018.tweb_journal-ir0volumeA12A4.5,0,0
62,2005.trec_conference-2005.110,0,0
